platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,275515112,20170647,5,"Giao hàng siêu nhanh, đầy đủ phụ kiện, giá sale rrr, nồi đẹp, màu rất dễ thương",Anna Phạm,2025-09-15T20:05:20,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20128011,1,"Mọi người đừng mua sp của hãng này nhé . Van nấu bị xì hơi bảo ko bảo hành cái đó ,bảo tự mua ngoài. Lạy luôn cái van đó mua ở đâu",Huỳnh Thị Ngọc Hà,2025-05-26T10:35:00,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20190049,5,"Nồi nhỏ gọn, dáng đẹp. Giao hàng nhanh. Chưa dùng nên chưa đánh giá được chất lượng sp. Giá cả hợp lý hơn nhiều đại lý khác.",Kim Cúc,2025-11-12T22:51:06,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19857014,1,"Mua hàng mới mà giao hàng củ và trầy, móp rất nhiều",Nguyễn Victor,2024-04-28T22:01:47,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20200741,5,"Như giới thiệu, màu xanh đẹp mắt, Nồi hầm nhanh nhừ, nhỏ gọn, phù hợp với gđ 4-5ng.",Hoàng Thị Thái Hoà,2025-12-25T01:39:47,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20026452,5,Ưng ý. Đúng như mô tả. Nồi dày dặn chắc chắn. Cho shop 5 sao,Tới lý,2024-11-08T20:46:42,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19800544,5,siêu siêu ưng lun á trời. nấu cháo cho bé 20 phút có ăn rùi. biết thế mua sớm hơn. nấu cháo chả phải canh lửa hay sợ trào. ưng quá ưng. nồi bé bé xinh xinh mà chắc chắn. ưng lắm,mai thanh,2024-03-10T13:14:42,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20141487,4,nồi xài chưa hết bảo hành đã bị sự cố. shop cho địa chỉ bảo hành ở Huế nhé,Công Điền,2025-06-30T20:07:47,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20179533,5,Tuyệt vời. Mua lại mà bị nhiều tiền hơn mua lần đầu,Nguyễn Hiền,2025-10-10T14:51:28,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20145276,5,"Giáo hàng cực nhanh,nồi đẹp,đóng gói chắc chắn, giá rẻ mà nhìn rất xịn",Nguyễn Thị Lan,2025-07-10T20:06:55,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20059235,4,"Sản phẩm đúng như mô tả, lòng nồi hơi mỏng, nồi cơ nên dễ thao tác, chức năng hạn chế. Giao hàng đúng hẹn",Dao huy Phuong,2025-01-02T13:43:48,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20003073,5,"Giao hàng nhanh, nồi bé xinh. Chất lượng chưa đánh giá được vì nay mình chưa kịp nấu",Hao Nguyen,2024-10-11T20:33:04,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20211535,5,Sử dụng ok,Đặng Thắng,2026-02-07T19:33:20,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20046488,5,"hàng chính hãng, không có gì phải bàn, nồi nhỏ xinh, phù hợp 1-2 người ăn. nồi chắc chắn dày dặn",Vi Kiên Quyết,2024-12-11T18:38:44,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20207604,5,Tuyệt vời,Đặng Thắng,2026-01-21T20:10:32,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20162453,4,"mới sử dụng 2 ngày, hiện rất tốt",Nguyễn Quốc Tuấn,2025-08-24T14:41:04,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20143362,5,Nhỏ xinh. Mẹ mình khen nấu cơm nhanh và ngon.,Phạm Trang,2025-07-06T10:42:09,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20073221,5,"Đẹp, vận hành êm, không trào, nhanh nhừ .",bạch hưng hùng,2025-01-28T16:52:27,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20101794,5,sản phẩm chất lượng giao hàng nhanh sẽ ủng hộ tiếp....,Nguyễn Rập,2025-03-26T07:39:46,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20118965,5,"Nấu cơm nhanh, ngon. Hợp với gia đình ít người",Vũ Thị Lan Anh,2025-05-04T13:09:04,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20049506,5,"Nồi mẫu mã đẹp, giao hàng nhanh đóng gói cẩn thận ❤️❤️❤️❤️❤️",Hải Yến,2024-12-15T18:56:10,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19929959,4,"Dùng ổn, nhưng sao nút vặn thời gian không trở ngược lại. Mình tự canh giờ rồi vặn ngược lại tắt",nguyen huyen,2024-07-17T20:35:20,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20064654,5,Nồi nấu tốt. Rất đáng mua,phạm văn thái,2025-01-12T08:23:39,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20142958,5,Sử dụng rất hiệu quả,Vũ Thị Hồng,2025-07-05T08:15:16,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,18545831,4,"Chưa *** với thức ăn. Thiết kế nhỏ gọn màu sang trọng sạch sẽ, lòng nồi bé, 2.5L chắc tính cả vỏ, nắp nồi xoay ngang lúc nhấc lên hơi khó, núm vặn chức năng hơi thủ công.",Linh Đoàn,2022-12-31T16:15:05,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20152691,5,do tốt,hung chi,2025-07-30T12:00:29,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20153771,5,Ok,Nguyên Lan,2025-08-02T12:23:18,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19967188,4,"Nồi đẹp, nấu ok mà mỗi tội bé quá",Đào Mai,2024-08-30T03:50:35,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20146416,5,Ok,CUONG NGUYEN,2025-07-13T22:40:59,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19909451,5,"Đẹp, chắc chắn nhưng dung tích hơi nhỏ nha",Trần Tâm,2024-06-23T22:41:28,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20073021,5,"Dùng nấu cháo tốt, hầm tốt",Tống Quốc Tuấn,2025-01-27T11:20:44,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19898151,5,Bé bé xinh xinh phù hợp nhà ít người,Phương Việt Anh,2024-06-10T15:38:05,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20080506,4,"giá phù hợp, tốt",Chu Pham,2025-02-12T22:22:39,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19973948,5,"Nồi dùng tốt. Mình mua cho mẹ, mẹ mình rất ưng",Nguyễn Đăng Đức,2024-09-08T11:49:17,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,20046970,5,Nồi rất ok nhé mọi người,Hương Huyền Nguyễn,2024-12-12T10:43:37,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
tiki,275515112,19887680,5,nhỏ gọn đẹp chắc chắn hầm nhanh nhừ cảm ơn Elmich và Tiki nha,Trần Thúy Ngọc,2024-05-31T08:25:42,https://tiki.vn/noi-ap-suat-elmich-pce-1805-dung-tich-2-5l-hang-chinh-hang-p275515112.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.304551_Y.1886871_Z.4008596_CN.SA---Key-SKUs-l-Noi-Ap-Suat-%C4%90ien&itm_medium=CPC&itm_source=tiki-ads&spid=193570412,2026-04-13T10:21:39
