platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,227746564,19907503,1,"Giao sai hàng cho khách mình order 11 mà giao 11 promax. K để ý tháo ra đến lúc dán vô thì ms thấy dôi ra 1 khúc, quá bực. Mất tiền *** nhưng sẽ k bao giờ order ở đây nữa -_-",Hồ Thị Bích Trâm,2024-06-21T12:52:30,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19928370,1,"Giao sai sản phẩm , nhưng lỡ bóc ra nên đành chịu . Đơn hàng không đáng bao nhiêu tiền , nhưng shop làm ăn *** , không đáng tin . Mọi người đừng mua đồ ở shop này nhé",Tuyết Anh,2024-07-16T03:48:17,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20062022,1,Không chuyên nghiệp. H  Giao trễ hen    Không pản hồi lại cho khách hang.   Không tôn trọng khách hang,Nga Muaxuan,2025-01-07T14:37:58,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19999380,5,"Xịn lắm nha. Dán phát ăn ngay, vừa khít. Không bị lệch như đồ mấy chục nghìn.   Viền hơi cong nhẹ nên vuốt cũng êm nữa.   Rất nên mua",Hoàng Hưng,2024-10-07T23:36:42,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19190957,5,"Như quảng cáo, tốt, dễ dán. Kế đánh dấu đặt trên/dưới điện thoại thì tốt hơn. Đánh giá 5 *",Ngoc Dinh,2023-05-13T20:06:02,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20008276,4,"Đã trả vì lí do máy đã bán nên ko đánh giá đc chất lượng, nhưng cảm ơn vì shop đã giải quyết  rất nhanh gọn. Cảm ơn shop.",Huỳnh Hải Đăng,2024-10-17T09:38:56,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19925745,1,"Nhờ tiki và đơn vị bán đổi lại cái khác, mở ra thấy bị cấn bể 1 bên kính, dán lên mới thấy cấn bể",Trương Tiên,2024-07-12T18:01:46,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20085807,5,Giáo hàng nhanh. Kính cường lực chống trộm loại tốt,Thế Toàn,2025-02-22T12:12:02,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19844972,5,"Dễ dán, dễ sử dụng, ốm khít toàn bộ màn hình",Lê Nguyễn Quốc Đông,2024-04-16T20:25:13,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19734807,1,Tôi mua lọi chống nhìn trộm mà đưa loại trong. Dán vào mới biết.,Trần Thịnh,2024-01-19T14:36:42,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19562087,5,"Đúng hàng kính xịn chính hãng có khác, dễ dán kính đẹp. Dán lên điện thoại dùng an tâm hơn hẳn, lần sau lại ủng hộ shop",Nguyễn Hùng,2023-10-01T09:52:59,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20220216,5,,Ngọc Oanh,2026-03-17T17:32:27,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20216969,5,,Minh Anh,2026-03-04T20:12:14,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20213307,5,,Nguyn Vn Pht t,2026-02-17T17:20:16,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20213122,5,,Lê Xuân Trúc,2026-02-15T11:44:39,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20211549,5,,Lê Hoàng Trình,2026-02-07T20:29:28,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20209983,5,,Vĩnh Sam,2026-02-01T14:15:13,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20209199,5,,Thu Hoàng,2026-01-29T13:04:13,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20183346,5,Hàng tốt chất lượng,Bảo Anh,2025-10-20T14:46:20,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19393044,5,Thấy xịn sò  dùng thử đánh giá lại nha   Ship siêu nhanh,chu minh muoi,2023-07-19T21:43:11,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20203865,5,,NĐ Điền,2026-01-07T12:22:15,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20098239,5,"Good san pham tot, giao hàng nhanh",Phan Thông,2025-03-18T15:11:12,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20200101,5,Ok,Nguyễn Hoàng Phúc,2025-12-22T14:07:05,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20166937,5,"Hàng đẹp, chất lượng.",Trịnh Vĩnh Tuấn,2025-09-06T14:53:01,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20199835,5,,Hưng Ngô,2025-12-21T13:35:18,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20198162,5,,Vũ Đức Anh Minh,2025-12-15T12:11:48,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20135999,1,Sản phẩm không giống như tôi đã đặt,Apple User,2025-06-15T14:26:19,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20196142,5,,Do Quyen,2025-12-07T19:41:45,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19629517,3,"Dán thì đẹp, nhưng bị bít cái loa trên màn hình, nghe gọi nói chuyện rất nhỏ, bên đầu dây kia nói và nghe đều ko nghe rõ, khi chạy xe là hoàn toàn ko nghe đc rất nhỏ",Ngô Mai Trúc Phương,2023-11-05T07:10:54,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20188770,5,Tốt,Minh Chính,2025-11-08T17:25:50,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20193403,5,,Vũ Quốc Hoàn,2025-11-26T10:17:51,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20193379,5,,Trần phong,2025-11-26T08:15:51,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20017059,5,"Dễ dán,đẹp,còn đọ bền để time đánh giá",Cao Tiến,2024-10-27T08:49:34,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20186272,5,,Trương Thiên Ngọc,2025-10-30T15:56:06,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20033838,1,"Sản phẩm bị mẻ nhỏ bên trong, dán xong mới thấy mẻ. Tiki giao hàng bị hư",Tai Dang,2024-11-19T16:54:26,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20185691,5,,Trọng Thái,2025-10-28T14:48:43,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,20183134,5,,Phúc Nguyễn,2025-10-20T05:25:45,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
tiki,227746564,19562108,5,"Kính xịn mịn, đắt xắt ra miếng. dùng yên tâm hơn hẳn",Nguyễn Hùng,2023-10-01T09:59:03,﻿https://tiki.vn/kinh-cuong-luc-kingkong-co-khung-tu-dan-ngan-bui-loa-danh-cho-iphone-full-hop-dan-full-man-hang-chinh-hang-p227746564.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.274010_Y.1856330_Z.3861500_CN.Kinh-cuong-luc&itm_medium=CPC&itm_source=tiki-ads&spid=271829321,2026-04-13T11:00:35
